user_id,age_group,region,subscription_type
U017433,25-34,Karnataka,Free
U017434,35-44,Punjab,Free
U017435,45+,Tamil Nadu,Free
U017436,18-24,Kerala,Premium
U017437,18-24,Kerala,Free
U017438,25-34,West Bengal,Free
U017439,45+,Maharashtra,Free
U017440,18-24,Kerala,Free
U017441,18-24,West Bengal,Free
U017442,25-34,Maharashtra,Free
U017443,35-44,Uttar Pradesh,Premium
U017444,18-24,Kerala,Free
U017445,25-34,West Bengal,Premium
U017446,18-24,Tamil Nadu,Premium
U017447,45+,Kerala,Free
U017448,25-34,Karnataka,Premium
U017449,25-34,Kerala,Free
U017450,35-44,West Bengal,Free
U017451,25-34,West Bengal,Free
U017452,45+,Kerala,Free
U017453,18-24,Delhi,Free
U017454,18-24,Delhi,Free
U017455,25-34,Telangana,Free
U017456,18-24,Gujarat,Premium
U017457,35-44,Punjab,Premium
U017458,25-34,Telangana,Free
U017459,18-24,Uttar Pradesh,Free
U017460,35-44,West Bengal,Premium
U017461,25-34,Maharashtra,Premium
U017462,25-34,Gujarat,Premium
U017463,18-24,Uttar Pradesh,Free
U017464,45+,Kerala,Free
U017465,25-34,West Bengal,Premium
U017466,35-44,Telangana,Free
U017467,35-44,West Bengal,Free
U017468,25-34,Karnataka,Free
U017469,18-24,West Bengal,Free
U017470,25-34,Telangana,Premium
U017471,18-24,Kerala,Free
U017472,45+,Gujarat,Free
U017473,18-24,Kerala,Free
U017474,25-34,Uttar Pradesh,Free
U017475,25-34,Tamil Nadu,Free
U017476,25-34,Kerala,Premium
U017477,25-34,Karnataka,Free
U017478,35-44,Kerala,Free
U017479,35-44,Punjab,Free
U017480,45+,West Bengal,Free
U017481,25-34,Maharashtra,Free
U017482,25-34,Kerala,Premium
U017483,35-44,Punjab,Premium
U017484,18-24,Punjab,Free
U017485,18-24,Karnataka,Free
U017486,18-24,Tamil Nadu,Premium
U017487,35-44,Delhi,Free
U017488,25-34,Telangana,Free
U017489,18-24,Delhi,Free
U017490,18-24,Telangana,Free
U017491,18-24,Karnataka,Free
U017492,25-34,Telangana,Free
U017493,18-24,Delhi,Free
U017494,35-44,Uttar Pradesh,Free
U017495,45+,Maharashtra,Free
U017496,35-44,Gujarat,Premium
U017497,35-44,Karnataka,Free
U017498,45+,Gujarat,Free
U017499,35-44,Telangana,Free
U017500,25-34,Gujarat,Free
U017501,35-44,Telangana,Free
U017502,25-34,Kerala,Free
U017503,25-34,West Bengal,Premium
U017504,18-24,West Bengal,Free
U017505,25-34,Telangana,Free
U017506,35-44,Punjab,Free
U017507,25-34,Gujarat,Free
U017508,25-34,Gujarat,Premium
U017509,25-34,Kerala,Premium
U017510,35-44,Punjab,Free
U017511,35-44,Tamil Nadu,Free
U017512,25-34,Kerala,Premium
U017513,25-34,Delhi,Free
U017514,25-34,Delhi,Premium
U017515,45+,Tamil Nadu,Free
U017516,18-24,Telangana,Free
U017517,35-44,Gujarat,Premium
U017518,18-24,Karnataka,Free
U017519,45+,Punjab,Free
U017520,25-34,Kerala,Premium
U017521,35-44,Gujarat,Free
U017522,35-44,Gujarat,Free
U017523,35-44,West Bengal,Free
U017524,35-44,Maharashtra,Free
U017525,18-24,West Bengal,Free
U017526,18-24,Delhi,Premium
U017527,18-24,Kerala,Free
U017528,25-34,Uttar Pradesh,Premium
U017529,25-34,West Bengal,Free
U017530,18-24,Punjab,Free
U017531,35-44,Punjab,Free
U017532,18-24,Kerala,Free
U017533,18-24,Kerala,Free
U017534,25-34,Gujarat,Free
U017535,35-44,Delhi,Premium
U017536,18-24,Kerala,Free
U017537,45+,Uttar Pradesh,Free
U017538,25-34,Maharashtra,Premium
U017539,25-34,Tamil Nadu,Free
U017540,18-24,Kerala,Free
U017541,35-44,Telangana,Free
U017542,35-44,Uttar Pradesh,Premium
U017543,25-34,West Bengal,Free
U017544,18-24,Karnataka,Free
U017545,25-34,West Bengal,Free
U017546,25-34,Kerala,Free
U017547,18-24,Kerala,Free
U017548,35-44,Punjab,Free
U017549,18-24,Uttar Pradesh,Premium
U017550,35-44,Uttar Pradesh,Premium
U017551,25-34,Punjab,Free
U017552,25-34,Punjab,Free
U017553,45+,Karnataka,Free
U017554,25-34,Karnataka,Free
U017555,18-24,Delhi,Free
U017556,25-34,Delhi,Free
U017557,25-34,Kerala,Premium
U017558,35-44,Uttar Pradesh,Free
U017559,35-44,Maharashtra,Free
U017560,35-44,Telangana,Free
U017561,45+,Punjab,Free
U017562,18-24,Punjab,Premium
U017563,18-24,Telangana,Free
U017564,18-24,Delhi,Free
U017565,25-34,Maharashtra,Free
U017566,18-24,Gujarat,Free
U017567,18-24,Tamil Nadu,Free
U017568,45+,Maharashtra,Premium
U017569,18-24,Gujarat,Premium
U017570,18-24,West Bengal,Free
U017571,25-34,Kerala,Free
U017572,18-24,West Bengal,Free
U017573,18-24,Tamil Nadu,Free
U017574,18-24,Kerala,Free
U017575,18-24,Karnataka,Free
U017576,35-44,West Bengal,Premium
U017577,25-34,Gujarat,Free
U017578,35-44,Gujarat,Premium
U017579,35-44,Telangana,Premium
U017580,35-44,Maharashtra,Free
U017581,45+,Maharashtra,Free
U017582,25-34,Tamil Nadu,Premium
U017583,18-24,West Bengal,Free
U017584,18-24,Maharashtra,Free
U017585,18-24,Tamil Nadu,Free
U017586,35-44,Tamil Nadu,Free
U017587,25-34,Tamil Nadu,Premium
U017588,18-24,Telangana,Free
U017589,18-24,Punjab,Free
U017590,35-44,Telangana,Free
U017591,25-34,Tamil Nadu,Free
U017592,18-24,Uttar Pradesh,Premium
U017593,35-44,Karnataka,Free
U017594,35-44,Uttar Pradesh,Premium
U017595,25-34,Uttar Pradesh,Free
U017596,25-34,Karnataka,Premium
U017597,25-34,Tamil Nadu,Premium
U017598,18-24,West Bengal,Premium
U017599,45+,Tamil Nadu,Premium
U017600,35-44,Kerala,Free
U017601,25-34,Punjab,Free
U017602,25-34,Uttar Pradesh,Free
U017603,45+,West Bengal,Free
U017604,18-24,Maharashtra,Premium
U017605,18-24,Punjab,Free
U017606,35-44,West Bengal,Free
U017607,18-24,Punjab,Free
U017608,25-34,Tamil Nadu,Free
U017609,25-34,West Bengal,Free
U017610,18-24,Karnataka,Premium
U017611,18-24,Uttar Pradesh,Free
U017612,35-44,West Bengal,Premium
U017613,18-24,Tamil Nadu,Free
U017614,18-24,Punjab,Premium
U017615,25-34,Punjab,Premium
U017616,18-24,Maharashtra,Premium
U017617,25-34,Maharashtra,Free
U017618,45+,Kerala,Premium
U017619,35-44,Kerala,Free
U017620,25-34,Maharashtra,Free
U017621,25-34,Telangana,Free
U017622,45+,Karnataka,Premium
U017623,35-44,West Bengal,Premium
U017624,35-44,Telangana,Free
U017625,18-24,Kerala,Free
U017626,18-24,West Bengal,Free
U017627,18-24,Delhi,Free
U017628,18-24,West Bengal,Free
U017629,18-24,Gujarat,Premium
U017630,35-44,Uttar Pradesh,Free
U017631,18-24,Kerala,Free
U017632,18-24,Tamil Nadu,Free
U017633,35-44,Telangana,Free
U017634,45+,Delhi,Free
U017635,18-24,West Bengal,Free
U017636,18-24,Delhi,Free
U017637,35-44,Punjab,Free
U017638,45+,Telangana,Premium
U017639,25-34,Tamil Nadu,Free
U017640,25-34,Karnataka,Free
U017641,25-34,West Bengal,Free
U017642,35-44,Uttar Pradesh,Premium
U017643,18-24,Uttar Pradesh,Free
U017644,25-34,Telangana,Premium
U017645,35-44,Telangana,Free
U017646,35-44,Tamil Nadu,Premium
U017647,18-24,Gujarat,Free
U017648,35-44,Gujarat,Free
U017649,25-34,Maharashtra,Free
U017650,18-24,Kerala,Free
U017651,18-24,Maharashtra,Free
U017652,18-24,Kerala,Free
U017653,45+,Karnataka,Premium
U017654,18-24,Telangana,Free
U017655,35-44,Kerala,Premium
U017656,25-34,Punjab,Free
U017657,35-44,Delhi,Free
U017658,45+,Telangana,Free
U017659,45+,Gujarat,Free
U017660,35-44,Delhi,Free
U017661,25-34,Karnataka,Free
U017662,18-24,Telangana,Free
U017663,18-24,Punjab,Free
U017664,25-34,Gujarat,Free
U017665,18-24,Telangana,Free
U017666,25-34,Telangana,Premium
U017667,18-24,Delhi,Free
U017668,35-44,Maharashtra,Free
U017669,18-24,Delhi,Free
U017670,18-24,Maharashtra,Premium
U017671,25-34,Telangana,Free
U017672,25-34,Gujarat,Free
U017673,35-44,Kerala,Free
U017674,25-34,Punjab,Free
U017675,35-44,Delhi,Premium
U017676,18-24,Telangana,Free
U017677,18-24,Kerala,Free
U017678,35-44,Kerala,Free
U017679,18-24,Telangana,Free
U017680,35-44,Punjab,Premium
U017681,45+,Tamil Nadu,Premium
U017682,18-24,Kerala,Free
U017683,35-44,Gujarat,Premium
U017684,25-34,Maharashtra,Free
U017685,18-24,Kerala,Free
U017686,25-34,Kerala,Free
U017687,25-34,Punjab,Premium
U017688,45+,Maharashtra,Free
U017689,18-24,Karnataka,Premium
U017690,35-44,Punjab,Premium
U017691,18-24,Delhi,Free
U017692,18-24,Punjab,Premium
U017693,25-34,Delhi,Free
U017694,35-44,Gujarat,Premium
U017695,35-44,Maharashtra,Free
U017696,45+,Telangana,Free
U017697,18-24,Karnataka,Premium
U017698,25-34,Gujarat,Free
U017699,18-24,Tamil Nadu,Premium
U017700,35-44,Telangana,Free
U017701,18-24,Karnataka,Free
U017702,18-24,Gujarat,Free
U017703,35-44,West Bengal,Free
U017704,25-34,Telangana,Premium
U017705,25-34,Karnataka,Free
U017706,45+,Tamil Nadu,Premium
U017707,25-34,Punjab,Premium
U017708,25-34,West Bengal,Free
U017709,45+,Punjab,Premium
U017710,35-44,Punjab,Free
U017711,18-24,Tamil Nadu,Premium
U017712,35-44,Uttar Pradesh,Premium
U017713,25-34,Tamil Nadu,Free
U017714,35-44,Uttar Pradesh,Premium
U017715,25-34,Telangana,Free
U017716,18-24,Maharashtra,Free
U017717,35-44,Telangana,Premium
U017718,18-24,Uttar Pradesh,Free
U017719,35-44,Gujarat,Free
U017720,35-44,Delhi,Free
U017721,45+,Punjab,Free
U017722,18-24,West Bengal,Free
U017723,25-34,Tamil Nadu,Free
U017724,18-24,Gujarat,Free
U017725,25-34,Telangana,Free
U017726,25-34,Punjab,Premium
U017727,25-34,Karnataka,Free
U017728,25-34,Delhi,Premium
U017729,45+,Punjab,Free
U017730,18-24,Kerala,Premium
U017731,25-34,Punjab,Premium
U017732,35-44,Tamil Nadu,Free
U017733,18-24,Delhi,Free
U017734,35-44,Tamil Nadu,Premium
U017735,35-44,Uttar Pradesh,Premium
U017736,35-44,Kerala,Free
U017737,25-34,Kerala,Premium
U017738,35-44,Punjab,Free
U017739,45+,Karnataka,Free
U017740,18-24,Maharashtra,Free
U017741,25-34,Uttar Pradesh,Premium
U017742,35-44,Uttar Pradesh,Free
U017743,18-24,Karnataka,Premium
U017744,25-34,West Bengal,Free
U017745,25-34,Punjab,Free
U017746,18-24,West Bengal,Free
U017747,25-34,Maharashtra,Premium
U017748,35-44,Karnataka,Free
U017749,18-24,Karnataka,Premium
U017750,18-24,Uttar Pradesh,Free
U017751,35-44,Tamil Nadu,Premium
U017752,35-44,Punjab,Free
U017753,25-34,Maharashtra,Free
U017754,25-34,Delhi,Free
U017755,18-24,Punjab,Free
U017756,35-44,Karnataka,Premium
U017757,18-24,Delhi,Free
U017758,45+,Kerala,Premium
U017759,35-44,Karnataka,Free
U017760,18-24,Punjab,Premium
U017761,25-34,Telangana,Free
U017762,45+,Karnataka,Premium
U017763,35-44,West Bengal,Premium
U017764,25-34,Telangana,Premium
U017765,18-24,Uttar Pradesh,Free
U017766,25-34,West Bengal,Free
U017767,25-34,Karnataka,Premium
U017768,25-34,Delhi,Free
U017769,18-24,Delhi,Free
U017770,45+,West Bengal,Free
U017771,25-34,Maharashtra,Free
U017772,18-24,Karnataka,Free
U017773,18-24,Maharashtra,Free
U017774,18-24,Karnataka,Free
U017775,25-34,Gujarat,Free
U017776,18-24,Maharashtra,Free
U017777,25-34,Uttar Pradesh,Free
U017778,18-24,Uttar Pradesh,Free
U017779,18-24,Gujarat,Free
U017780,18-24,West Bengal,Premium
U017781,25-34,Delhi,Free
U017782,25-34,Maharashtra,Premium
U017783,25-34,Uttar Pradesh,Free
U017784,35-44,Karnataka,Premium
U017785,25-34,Tamil Nadu,Free
U017786,25-34,Maharashtra,Free
U017787,18-24,Maharashtra,Free
U017788,25-34,Telangana,Premium
U017789,18-24,Tamil Nadu,Free
U017790,25-34,Kerala,Free
U017791,25-34,Gujarat,Premium
U017792,35-44,Maharashtra,Free
U017793,25-34,Uttar Pradesh,Premium
U017794,25-34,Uttar Pradesh,Free
U017795,18-24,Telangana,Free
U017796,45+,Karnataka,Free
U017797,18-24,Delhi,Premium
U017798,18-24,Punjab,Free
U017799,18-24,Kerala,Premium
U017800,45+,Delhi,Free
U017801,45+,Uttar Pradesh,Free
U017802,18-24,Delhi,Free
U017803,18-24,Kerala,Free
U017804,35-44,Gujarat,Free
U017805,18-24,Punjab,Premium
U017806,18-24,Tamil Nadu,Premium
U017807,25-34,Telangana,Free
U017808,25-34,Kerala,Free
U017809,25-34,Maharashtra,Free
U017810,25-34,Punjab,Premium
U017811,35-44,Delhi,Free
U017812,25-34,Karnataka,Premium
U017813,18-24,West Bengal,Free
U017814,18-24,Tamil Nadu,Free
U017815,35-44,Tamil Nadu,Premium
U017816,18-24,Tamil Nadu,Free
U017817,25-34,Maharashtra,Premium
U017818,18-24,Maharashtra,Free
U017819,18-24,Punjab,Free
U017820,25-34,Maharashtra,Premium
U017821,18-24,Gujarat,Free
U017822,25-34,Uttar Pradesh,Free
U017823,25-34,Tamil Nadu,Premium
U017824,35-44,West Bengal,Premium
U017825,25-34,Maharashtra,Premium
U017826,18-24,Maharashtra,Premium
U017827,35-44,West Bengal,Free
U017828,45+,Kerala,Premium
U017829,18-24,Uttar Pradesh,Free
U017830,25-34,Karnataka,Free
U017831,25-34,Tamil Nadu,Free
U017832,25-34,Kerala,Free
U017833,18-24,Delhi,Free
U017834,18-24,Uttar Pradesh,Premium
U017835,18-24,Punjab,Premium
U017836,18-24,Maharashtra,Free
U017837,25-34,Kerala,Free
U017838,35-44,Uttar Pradesh,Free
U017839,25-34,Tamil Nadu,Free
U017840,25-34,Delhi,Premium
U017841,18-24,Delhi,Premium
U017842,25-34,Punjab,Free
U017843,35-44,Telangana,Premium
U017844,35-44,West Bengal,Free
U017845,25-34,West Bengal,Premium
U017846,25-34,Kerala,Free
U017847,18-24,Punjab,Free
U017848,45+,Delhi,Free
U017849,18-24,Uttar Pradesh,Free
U017850,18-24,Delhi,Free
U017851,25-34,Telangana,Free
U017852,18-24,Punjab,Free
U017853,18-24,Kerala,Free
U017854,45+,Karnataka,Free
U017855,18-24,Delhi,Free
U017856,18-24,Karnataka,Premium
U017857,18-24,Delhi,Free
U017858,18-24,Delhi,Free
U017859,45+,Tamil Nadu,Free
U017860,35-44,Uttar Pradesh,Free
U017861,45+,Punjab,Free
U017862,35-44,Kerala,Premium
U017863,25-34,Telangana,Premium
U017864,25-34,Uttar Pradesh,Free
U017865,25-34,Telangana,Free
U017866,25-34,Delhi,Premium
U017867,35-44,Tamil Nadu,Premium
U017868,25-34,Maharashtra,Free
U017869,25-34,Punjab,Free
U017870,25-34,Telangana,Premium
U017871,18-24,Uttar Pradesh,Premium
U017872,25-34,West Bengal,Free
U017873,25-34,Karnataka,Free
U017874,25-34,West Bengal,Free
U017875,25-34,Punjab,Premium
U017876,35-44,Maharashtra,Premium
U017877,35-44,Kerala,Free
U017878,18-24,Gujarat,Free
U017879,25-34,West Bengal,Premium
U017880,18-24,Tamil Nadu,Premium
U017881,18-24,Tamil Nadu,Premium
U017882,18-24,Karnataka,Free
U017883,35-44,Uttar Pradesh,Premium
U017884,35-44,Telangana,Free
U017885,18-24,Gujarat,Premium
U017886,35-44,Maharashtra,Premium
U017887,25-34,Karnataka,Free
U017888,35-44,Punjab,Free
U017889,25-34,Delhi,Free
U017890,35-44,Uttar Pradesh,Free
U017891,25-34,Maharashtra,Free
U017892,18-24,Telangana,Premium
U017893,18-24,Punjab,Free
U017894,25-34,Maharashtra,Premium
U017895,45+,Uttar Pradesh,Free
U017896,25-34,Punjab,Free
U017897,35-44,Karnataka,Free
U017898,18-24,Delhi,Free
U017899,35-44,West Bengal,Free
U017900,35-44,Uttar Pradesh,Premium
U017901,25-34,Karnataka,Free
U017902,25-34,Gujarat,Free
U017903,18-24,Tamil Nadu,Premium
U017904,18-24,Telangana,Free
U017905,18-24,Gujarat,Free
U017906,35-44,Uttar Pradesh,Free
U017907,35-44,West Bengal,Free
U017908,18-24,Karnataka,Premium
U017909,45+,Tamil Nadu,Free
U017910,35-44,Gujarat,Free
U017911,25-34,Karnataka,Free
U017912,45+,Tamil Nadu,Premium
U017913,35-44,Kerala,Premium
U017914,18-24,Gujarat,Free
U017915,45+,Tamil Nadu,Free
U017916,25-34,Uttar Pradesh,Free
U017917,18-24,Gujarat,Free
U017918,18-24,Tamil Nadu,Free
U017919,25-34,Punjab,Free
U017920,45+,Delhi,Free
U017921,25-34,Delhi,Free
U017922,25-34,Delhi,Premium
U017923,18-24,Maharashtra,Free
U017924,35-44,Punjab,Free
U017925,18-24,Uttar Pradesh,Premium
U017926,25-34,Punjab,Premium
U017927,25-34,Karnataka,Premium
U017928,18-24,Karnataka,Free
U017929,45+,Telangana,Free
U017930,45+,Telangana,Free
U017931,25-34,Telangana,Free
U017932,35-44,Maharashtra,Premium
U017933,35-44,Karnataka,Free
U017934,18-24,Uttar Pradesh,Free
U017935,18-24,Uttar Pradesh,Free
U017936,25-34,Maharashtra,Free
U017937,25-34,West Bengal,Premium
U017938,25-34,Delhi,Free
U017939,25-34,Telangana,Premium
U017940,35-44,Maharashtra,Premium
U017941,18-24,Kerala,Free
U017942,18-24,Uttar Pradesh,Free
U017943,18-24,Delhi,Free
U017944,25-34,Tamil Nadu,Premium
U017945,35-44,Delhi,Free
U017946,35-44,Delhi,Premium
U017947,25-34,Kerala,Free
U017948,25-34,Delhi,Premium
U017949,18-24,Delhi,Free
U017950,25-34,Karnataka,Free
U017951,45+,Karnataka,Free
U017952,18-24,Uttar Pradesh,Premium
U017953,35-44,Karnataka,Free
U017954,18-24,Telangana,Free
U017955,18-24,Delhi,Free
U017956,25-34,Karnataka,Free
U017957,35-44,Punjab,Free
U017958,25-34,Karnataka,Free
U017959,35-44,Karnataka,Free
U017960,35-44,Delhi,Free
U017961,25-34,Telangana,Premium
U017962,18-24,Telangana,Free
U017963,25-34,Telangana,Premium
U017964,25-34,Tamil Nadu,Free
U017965,25-34,Telangana,Free
U017966,25-34,Kerala,Free
U017967,25-34,Punjab,Premium
U017968,18-24,Delhi,Free
U017969,18-24,West Bengal,Free
U017970,25-34,Delhi,Premium
U017971,35-44,Karnataka,Premium
U017972,35-44,Telangana,Premium
U017973,45+,Telangana,Free
U017974,25-34,Kerala,Premium
U017975,18-24,Tamil Nadu,Premium
U017976,25-34,Tamil Nadu,Free
U017977,35-44,Maharashtra,Free
U017978,25-34,Kerala,Free
U017979,25-34,Punjab,Free
U017980,25-34,Gujarat,Free
U017981,18-24,West Bengal,Free
U017982,18-24,Uttar Pradesh,Free
U017983,18-24,Gujarat,Premium
U017984,25-34,Karnataka,Free
U017985,35-44,Karnataka,Free
U017986,18-24,Uttar Pradesh,Free
U017987,18-24,Gujarat,Premium
U017988,35-44,Kerala,Free
U017989,35-44,Uttar Pradesh,Premium
U017990,25-34,West Bengal,Free
U017991,25-34,Maharashtra,Free
U017992,25-34,Telangana,Premium
U017993,25-34,Karnataka,Premium
U017994,35-44,Maharashtra,Free
U017995,18-24,Telangana,Premium
U017996,45+,Telangana,Free
U017997,25-34,Kerala,Free
U017998,35-44,Kerala,Free
U017999,18-24,Karnataka,Premium
U018000,45+,Uttar Pradesh,Free
U018001,25-34,Tamil Nadu,Free
U018002,25-34,Tamil Nadu,Premium
U018003,25-34,Delhi,Free
U018004,18-24,Uttar Pradesh,Free
U018005,18-24,Karnataka,Free
U018006,18-24,Delhi,Free
U018007,18-24,Gujarat,Free
U018008,25-34,Uttar Pradesh,Free
U018009,25-34,Punjab,Free
U018010,35-44,Telangana,Free
U018011,25-34,Uttar Pradesh,Free
U018012,18-24,West Bengal,Free
U018013,25-34,Tamil Nadu,Free
U018014,25-34,Telangana,Free
U018015,35-44,Delhi,Premium
U018016,18-24,Uttar Pradesh,Free
U018017,45+,Telangana,Free
U018018,35-44,Maharashtra,Free
U018019,35-44,Karnataka,Free
U018020,25-34,Tamil Nadu,Premium
U018021,25-34,Uttar Pradesh,Premium
U018022,45+,Gujarat,Free
U018023,45+,Karnataka,Premium
U018024,35-44,Delhi,Free
U018025,35-44,Maharashtra,Premium
U018026,45+,Telangana,Free
U018027,35-44,Tamil Nadu,Free
U018028,18-24,Telangana,Free
U018029,25-34,Punjab,Free
U018030,25-34,Gujarat,Premium
U018031,35-44,Telangana,Free
U018032,25-34,Uttar Pradesh,Free
U018033,25-34,Punjab,Free
U018034,45+,Punjab,Free
U018035,25-34,Telangana,Free
U018036,18-24,West Bengal,Free
U018037,35-44,Punjab,Free
U018038,25-34,Telangana,Free
U018039,18-24,Telangana,Premium
U018040,25-34,West Bengal,Free
U018041,45+,West Bengal,Premium
U018042,18-24,Punjab,Free
U018043,25-34,Delhi,Premium
U018044,25-34,Punjab,Premium
U018045,25-34,Delhi,Free
U018046,25-34,Telangana,Premium
U018047,25-34,Telangana,Free
U018048,35-44,Maharashtra,Free
U018049,45+,Gujarat,Premium
U018050,18-24,Kerala,Free
U018051,25-34,Tamil Nadu,Premium
U018052,35-44,Delhi,Free
U018053,18-24,Delhi,Free
U018054,35-44,Uttar Pradesh,Free
U018055,25-34,Punjab,Premium
U018056,18-24,Gujarat,Premium
U018057,18-24,West Bengal,Premium
U018058,18-24,West Bengal,Premium
U018059,35-44,Gujarat,Premium
U018060,25-34,Gujarat,Free
U018061,35-44,Punjab,Premium
U018062,35-44,Uttar Pradesh,Free
U018063,25-34,Delhi,Free
U018064,45+,Kerala,Premium
U018065,35-44,Karnataka,Premium
U018066,18-24,West Bengal,Free
U018067,35-44,Gujarat,Free
U018068,35-44,Tamil Nadu,Free
U018069,25-34,Maharashtra,Free
U018070,18-24,Gujarat,Free
U018071,18-24,Delhi,Free
U018072,45+,Kerala,Free
U018073,35-44,Tamil Nadu,Free
U018074,35-44,Tamil Nadu,Free
U018075,45+,Punjab,Free
U018076,18-24,Telangana,Free
U018077,45+,Delhi,Premium
U018078,25-34,Punjab,Free
U018079,35-44,Tamil Nadu,Premium
U018080,18-24,Kerala,Premium
U018081,18-24,Telangana,Free
U018082,25-34,Gujarat,Free
U018083,18-24,Punjab,Free
U018084,18-24,Maharashtra,Premium
U018085,18-24,Karnataka,Free
U018086,25-34,Delhi,Free
U018087,45+,Telangana,Premium
U018088,18-24,Uttar Pradesh,Free
U018089,18-24,Tamil Nadu,Free
U018090,25-34,Delhi,Free
U018091,25-34,Telangana,Premium
U018092,25-34,Kerala,Premium
U018093,45+,Gujarat,Premium
U018094,18-24,Tamil Nadu,Free
U018095,25-34,Tamil Nadu,Free
U018096,45+,Telangana,Free
U018097,25-34,Punjab,Premium
U018098,25-34,Delhi,Free
U018099,45+,Kerala,Free
U018100,18-24,Delhi,Free
U018101,18-24,West Bengal,Premium
U018102,18-24,Telangana,Free
U018103,35-44,Tamil Nadu,Free
U018104,35-44,Karnataka,Premium
U018105,18-24,Uttar Pradesh,Free
U018106,25-34,Kerala,Free
U018107,25-34,Delhi,Free
U018108,18-24,Uttar Pradesh,Free
U018109,35-44,Delhi,Free
U018110,25-34,Gujarat,Free
U018111,35-44,Tamil Nadu,Premium
U018112,35-44,Tamil Nadu,Free
U018113,18-24,Telangana,Free
U018114,35-44,Tamil Nadu,Free
U018115,35-44,Delhi,Free
U018116,18-24,Delhi,Premium
U018117,18-24,Kerala,Premium
U018118,35-44,West Bengal,Premium
U018119,25-34,Karnataka,Free
U018120,35-44,Tamil Nadu,Free
U018121,18-24,Karnataka,Free
U018122,35-44,Gujarat,Free
U018123,35-44,Maharashtra,Free
U018124,18-24,West Bengal,Free
U018125,18-24,Karnataka,Premium
U018126,25-34,Delhi,Premium
U018127,35-44,Delhi,Premium
U018128,18-24,Tamil Nadu,Free
U018129,35-44,Delhi,Free
U018130,18-24,West Bengal,Premium
U018131,35-44,Karnataka,Free
U018132,18-24,Gujarat,Free
U018133,35-44,Delhi,Free
U018134,25-34,Karnataka,Free
U018135,25-34,Karnataka,Free
U018136,45+,West Bengal,Free
U018137,18-24,Punjab,Free
U018138,18-24,Delhi,Free
U018139,18-24,Tamil Nadu,Premium
U018140,25-34,Uttar Pradesh,Free
U018141,35-44,Gujarat,Free
U018142,18-24,Telangana,Free
U018143,35-44,Uttar Pradesh,Free
U018144,25-34,Kerala,Free
U018145,45+,Kerala,Free
U018146,25-34,Karnataka,Premium
U018147,45+,Tamil Nadu,Premium
U018148,25-34,Uttar Pradesh,Free
U018149,45+,Uttar Pradesh,Free
U018150,25-34,Kerala,Premium
U018151,18-24,Maharashtra,Free
U018152,35-44,Delhi,Free
U018153,25-34,Tamil Nadu,Premium
U018154,18-24,Telangana,Free
U018155,25-34,West Bengal,Premium
U018156,35-44,Punjab,Premium
U018157,35-44,Kerala,Premium
U018158,18-24,Gujarat,Free
U018159,35-44,Punjab,Free
U018160,25-34,Kerala,Free
U018161,18-24,Delhi,Premium
U018162,18-24,Tamil Nadu,Free
U018163,18-24,Gujarat,Free
U018164,25-34,Karnataka,Free
U018165,18-24,West Bengal,Free
U018166,18-24,Gujarat,Premium
U018167,25-34,Tamil Nadu,Premium
U018168,35-44,Gujarat,Free
U018169,25-34,West Bengal,Free
U018170,25-34,Telangana,Premium
U018171,35-44,Delhi,Free
